Appid,Name,Game price (ARS),Discount,Cheapest card price (USD),Cheapest card price (ARS),Number of cards in total,Obtainable cards,Steam commission (ARS),Value of the cards obtainable without the steam commission (ARS),Approximate minimum profit (ARS),Price multiplied by number of accounts (ARS),Date of purchase,Offer type,New highest discount?,Days since the offer started,Days for the offer to end,Steamcardexchange link,Steam store link,SI
434920,Last Heroes 2,11.99,-70%,0.05,2.75,5,3,1.23,8.25,-4.97,-54.66,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-434920,https://store.steampowered.com/app/434920/Last_Heroes_2/,]
303510,Dungeons: The Eye of Draconus,11.99,-70%,0.05,2.75,5,3,1.23,8.25,-4.97,-54.66,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-303510,https://store.steampowered.com/app/303510/Dungeons_The_Eye_of_Draconus/,]
327410,A Bird Story,16.19,-70%,0.08,4.4,5,3,1.98,13.2,-4.97,-54.66,,X,"lowest price is ARS$ 13,49 at -75%",17 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-327410,https://store.steampowered.com/app/327410/A_Bird_Story/,]
566190,The Search,16.19,-70%,0.08,4.4,5,3,1.98,13.2,-4.97,-54.66,,X,No,17 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-566190,https://store.steampowered.com/app/566190/The_Search/,]
407020,Star Sky,16.19,-70%,0.08,4.4,5,3,1.98,13.2,-4.97,-54.66,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-407020,https://store.steampowered.com/app/407020/Star_Sky/,]
252370,The Shivah,20.39,-70%,0.11,6.05,6,3,2.72,18.14,-4.97,-54.66,,X,"lowest price is ARS$ 13,59 at -80%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-252370,https://store.steampowered.com/app/252370/The_Shivah/,]
409100,The Purring Quest,14.29,-89%,0.05,2.75,7,4,1.65,11.0,-4.93,-54.23,,X,Product is priced on par with lowest recorded price,17 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-409100,https://store.steampowered.com/app/409100/The_Purring_Quest/,]
464670,Empty Soul - S&S Edition,14.24,-85%,0.05,2.75,7,4,1.65,11.0,-4.89,-53.79,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-464670,https://store.steampowered.com/app/464670/Empty_Soul__SS_Edition/,]
301200,Frederic: Evil Strikes Back,10.49,-90%,0.04,2.2,6,3,0.99,6.6,-4.88,-53.68,,X,Product is priced on par with lowest recorded price,17 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-301200,https://store.steampowered.com/app/301200/Frederic_Evil_Strikes_Back/,]
372750,Girl Amazon Survival,10.39,-74%,0.04,2.2,6,3,0.99,6.6,-4.78,-52.58,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-372750,https://store.steampowered.com/app/372750/Girl_Amazon_Survival/,]
274900,Murder Miners,13.19,-67%,0.06,3.3,5,3,1.48,9.89,-4.77,-52.47,,X,"lowest price is ARS$ 6,99 at -50%",17 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-274900,https://store.steampowered.com/app/274900/Murder_Miners/,]
523210,A Normal Lost Phone,13.19,-67%,0.06,3.3,5,3,1.48,9.89,-4.77,-52.47,,X,Product is priced on par with lowest recorded price,17 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-523210,https://store.steampowered.com/app/523210/A_Normal_Lost_Phone/,]
229520,Dungeon Hearts,13.19,-67%,0.06,3.3,5,3,1.48,9.89,-4.77,-52.47,,X,"lowest price is ARS$ 7,99 at -80%",17 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-229520,https://store.steampowered.com/app/229520/Dungeon_Hearts/,]
580570,Lethis - Daring Discoverers,15.99,-90%,0.08,4.4,5,3,1.98,13.2,-4.77,-52.47,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-580570,https://store.steampowered.com/app/580570/Lethis__Daring_Discoverers/,]
384590,Polychromatic,15.99,-60%,0.06,3.3,7,4,1.98,13.2,-4.77,-52.47,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-384590,https://store.steampowered.com/app/384590/Polychromatic/,]
342970,Pixel Survivors,12.25,-75%,0.04,2.2,7,4,1.32,8.8,-4.76,-52.36,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-342970,https://store.steampowered.com/app/342970/Pixel_Survivors/,]
546400,Cavern Escape Extremely Hard game!!!,11.7,-87%,0.05,2.75,5,3,1.23,8.25,-4.68,-51.48,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-546400,https://store.steampowered.com/app/546400/Cavern_Escape_Extremely_Hard_game/,]
407880,Mad Nords: Probably an Epic Quest,13.99,-80%,0.05,2.75,8,4,1.65,11.0,-4.64,-51.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-407880,https://store.steampowered.com/app/407880/Mad_Nords_Probably_an_Epic_Quest/,]
556850,Handy Dice,13.99,-65%,0.05,2.75,7,4,1.65,11.0,-4.64,-51.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-556850,https://store.steampowered.com/app/556850/Handy_Dice/,]
502200,Orczz,13.99,-65%,0.05,2.75,7,4,1.65,11.0,-4.64,-51.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-502200,https://store.steampowered.com/app/502200/Orczz/,]
284750,Enigmatis: The Ghosts of Maple Creek,12.99,-90%,0.06,3.3,6,3,1.48,9.89,-4.58,-50.38,,X,new highest discount,17 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-284750,https://store.steampowered.com/app/284750/Enigmatis_The_Ghosts_of_Maple_Creek/,]
284890,Left in the Dark: No One on Board,12.99,-90%,0.06,3.3,6,3,1.48,9.89,-4.58,-50.38,,X,Product is priced on par with lowest recorded price,17 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-284890,https://store.steampowered.com/app/284890/Left_in_the_Dark_No_One_on_Board/,]
352900,Giana Sisters: Dream Runners,12.99,-90%,0.06,3.3,5,3,1.48,9.89,-4.58,-50.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-352900,https://store.steampowered.com/app/352900/Giana_Sisters_Dream_Runners/,]
359350,Defunct,12.99,-90%,0.06,3.3,6,3,1.48,9.89,-4.58,-50.38,,X,Product is priced on par with lowest recorded price,17 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-359350,https://store.steampowered.com/app/359350/Defunct/,]
339190,Dead Synchronicity: Tomorrow Comes Today,12.99,-90%,0.06,3.3,6,3,1.48,9.89,-4.58,-50.38,,X,Product is priced on par with lowest recorded price,17 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-339190,https://store.steampowered.com/app/339190/Dead_Synchronicity_Tomorrow_Comes_Today/,]
399640,Flamebreak,12.99,-90%,0.06,3.3,5,3,1.48,9.89,-4.58,-50.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-399640,https://store.steampowered.com/app/399640/Flamebreak/,]
231040,Beatbuddy: Tale of the Guardians,12.99,-90%,0.06,3.3,6,3,1.48,9.89,-4.58,-50.38,,X,Product is priced on par with lowest recorded price,17 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-231040,https://store.steampowered.com/app/231040/Beatbuddy_Tale_of_the_Guardians/,]
325520,Fire: Ungh’s Quest,12.99,-90%,0.06,3.3,5,3,1.48,9.89,-4.58,-50.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-325520,https://store.steampowered.com/app/325520/Fire_Unghs_Quest/,]
269310,Infectonator: Survivors,12.99,-90%,0.06,3.3,6,3,1.48,9.89,-4.58,-50.38,,X,Product is priced on par with lowest recorded price,17 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-269310,https://store.steampowered.com/app/269310/Infectonator_Survivors/,]
298520,Orbital Gear,12.99,-90%,0.06,3.3,6,3,1.48,9.89,-4.58,-50.38,,X,Product is priced on par with lowest recorded price,17 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-298520,https://store.steampowered.com/app/298520/Orbital_Gear/,]
252550,Qbeh-1: The Atlas Cube,12.99,-90%,0.06,3.3,6,3,1.48,9.89,-4.58,-50.38,,X,Product is priced on par with lowest recorded price,17 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-252550,https://store.steampowered.com/app/252550/Qbeh1_The_Atlas_Cube/,]
514290,Factory Engineer,12.99,-90%,0.06,3.3,6,3,1.48,9.89,-4.58,-50.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-514290,https://store.steampowered.com/app/514290/Factory_Engineer/,]
252830,Claire,12.99,-90%,0.06,3.3,5,3,1.48,9.89,-4.58,-50.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-252830,https://store.steampowered.com/app/252830/Claire/,]
343560,Bob Was Hungry,12.99,-90%,0.06,3.3,6,3,1.48,9.89,-4.58,-50.38,,X,Product is priced on par with lowest recorded price,17 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-343560,https://store.steampowered.com/app/343560/Bob_Was_Hungry/,]
289600,Marauder,12.99,-90%,0.06,3.3,6,3,1.48,9.89,-4.58,-50.38,,X,Product is priced on par with lowest recorded price,17 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-289600,https://store.steampowered.com/app/289600/Marauder/,]
464080,Kyoto Colorful Days,12.99,-90%,0.06,3.3,6,3,1.48,9.89,-4.58,-50.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-464080,https://store.steampowered.com/app/464080/Kyoto_Colorful_Days/,]
331190,Master Spy,12.99,-90%,0.06,3.3,6,3,1.48,9.89,-4.58,-50.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-331190,https://store.steampowered.com/app/331190/Master_Spy/,]
435800,Binaries,12.99,-90%,0.06,3.3,6,3,1.48,9.89,-4.58,-50.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-435800,https://store.steampowered.com/app/435800/Binaries/,]
316930,Kings of Kung Fu,12.99,-90%,0.06,3.3,6,3,1.48,9.89,-4.58,-50.38,,X,Product is priced on par with lowest recorded price,17 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-316930,https://store.steampowered.com/app/316930/Kings_of_Kung_Fu/,]
359580,Uncanny Valley,12.99,-90%,0.06,3.3,6,3,1.48,9.89,-4.58,-50.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-359580,https://store.steampowered.com/app/359580/Uncanny_Valley/,]
304460,Qora,12.99,-90%,0.06,3.3,6,3,1.48,9.89,-4.58,-50.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-304460,https://store.steampowered.com/app/304460/Qora/,]
528300,Soulless: Ray Of Hope,12.99,-90%,0.06,3.3,6,3,1.48,9.89,-4.58,-50.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-528300,https://store.steampowered.com/app/528300/Soulless_Ray_Of_Hope/,]
951940,Almost There: The Platformer,12.99,-90%,0.06,3.3,5,3,1.48,9.89,-4.58,-50.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-951940,https://store.steampowered.com/app/951940/Almost_There_The_Platformer/,]
352620,Porcunipine,12.99,-90%,0.06,3.3,6,3,1.48,9.89,-4.58,-50.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-352620,https://store.steampowered.com/app/352620/Porcunipine/,]
407720,Poker Pretty Girls Battle: Texas Hold'em,12.99,-90%,0.06,3.3,6,3,1.48,9.89,-4.58,-50.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-407720,https://store.steampowered.com/app/407720/Poker_Pretty_Girls_Battle_Texas_Holdem/,]
257830,Violett Remastered,12.99,-90%,0.06,3.3,6,3,1.48,9.89,-4.58,-50.38,,X,Product is priced on par with lowest recorded price,17 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-257830,https://store.steampowered.com/app/257830/Violett_Remastered/,]
278620,TinyKeep,12.99,-90%,0.06,3.3,5,3,1.48,9.89,-4.58,-50.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-278620,https://store.steampowered.com/app/278620/TinyKeep/,]
265380,Grimind,12.99,-90%,0.06,3.3,5,3,1.48,9.89,-4.58,-50.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-265380,https://store.steampowered.com/app/265380/Grimind/,]
310890,Breach & Clear: Deadline Rebirth (2016),12.99,-90%,0.06,3.3,6,3,1.48,9.89,-4.58,-50.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-310890,https://store.steampowered.com/app/310890/Breach__Clear_Deadline_Rebirth_2016/,]
234490,Rush Bros.,12.99,-90%,0.06,3.3,5,3,1.48,9.89,-4.58,-50.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-234490,https://store.steampowered.com/app/234490/Rush_Bros/,]
374240,Eternal Step,12.99,-90%,0.06,3.3,5,3,1.48,9.89,-4.58,-50.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-374240,https://store.steampowered.com/app/374240/Eternal_Step/,]
410120,AGON - The Mysterious Codex (Trilogy),12.99,-90%,0.06,3.3,6,3,1.48,9.89,-4.58,-50.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-410120,https://store.steampowered.com/app/410120/AGON__The_Mysterious_Codex_Trilogy/,]
537280,Existence speed,12.99,-90%,0.06,3.3,5,3,1.48,9.89,-4.58,-50.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-537280,https://store.steampowered.com/app/537280/Existence_speed/,]
348650,The Asskickers-Steam Edition,12.99,-90%,0.06,3.3,6,3,1.48,9.89,-4.58,-50.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-348650,https://store.steampowered.com/app/348650/The_AsskickersSteam_Edition/,]
314210,Tesla Breaks the World!,12.99,-90%,0.06,3.3,5,3,1.48,9.89,-4.58,-50.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-314210,https://store.steampowered.com/app/314210/Tesla_Breaks_the_World/,]
500220,Weather Lord: Legendary Hero Collector's Edition,12.99,-90%,0.06,3.3,6,3,1.48,9.89,-4.58,-50.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-500220,https://store.steampowered.com/app/500220/Weather_Lord_Legendary_Hero_Collectors_Edition/,]
474730,Airship Asunder,12.99,-90%,0.06,3.3,5,3,1.48,9.89,-4.58,-50.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-474730,https://store.steampowered.com/app/474730/Airship_Asunder/,]
307600,Chainsaw Warrior: Lords of the Night,15.79,-80%,0.06,3.3,7,4,1.98,13.2,-4.57,-50.27,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-307600,https://store.steampowered.com/app/307600/Chainsaw_Warrior_Lords_of_the_Night/,]
321870,Silence of the Sleep,11.55,-83%,0.05,2.75,5,3,1.23,8.25,-4.53,-49.83,,X,"lowest price is ARS$ 6,99 at -90%",17 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-321870,https://store.steampowered.com/app/321870/Silence_of_the_Sleep/,]
374030,Virginia,19.49,-85%,0.04,2.2,15,8,2.64,17.6,-4.52,-49.72,,X,"lowest price is ARS$ 12,99 at -90%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-374030,https://store.steampowered.com/app/374030/Virginia/,]
431650,Phoning Home,19.49,-85%,0.04,2.2,15,8,2.64,17.6,-4.52,-49.72,,X,Product is priced on par with lowest recorded price,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-431650,https://store.steampowered.com/app/431650/Phoning_Home/,]
331400,Luna: Shattered Hearts: Episode 1,11.99,-70%,0.04,2.2,7,4,1.32,8.8,-4.51,-49.61,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-331400,https://store.steampowered.com/app/331400/Luna_Shattered_Hearts_Episode_1/,]
252130,Divide By Sheep,12.91,-81%,0.06,3.3,6,3,1.48,9.89,-4.5,-49.5,,X,No,17 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-252130,https://store.steampowered.com/app/252130/Divide_By_Sheep/,]
623170,Zombie Solitaire 2 Chapter 2,11.49,-90%,0.05,2.75,5,3,1.23,8.25,-4.47,-49.16,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-623170,https://store.steampowered.com/app/623170/Zombie_Solitaire_2_Chapter_2/,]
623160,Zombie Solitaire 2 Chapter 1,11.49,-90%,0.05,2.75,5,3,1.23,8.25,-4.47,-49.16,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-623160,https://store.steampowered.com/app/623160/Zombie_Solitaire_2_Chapter_1/,]
572580,Incredible Dracula II: The Last Call Collector's Edition,11.49,-90%,0.05,2.75,6,3,1.23,8.25,-4.47,-49.16,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-572580,https://store.steampowered.com/app/572580/Incredible_Dracula_II_The_Last_Call_Collectors_Edition/,]
1003520,Hentai Crush,15.65,-42%,0.08,4.4,5,3,1.98,13.2,-4.43,-48.73,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-1003520,https://store.steampowered.com/app/1003520/Hentai_Crush/,]
1113680,Hentai Girl Division,15.65,-42%,0.08,4.4,5,3,1.98,13.2,-4.43,-48.73,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-1113680,https://store.steampowered.com/app/1113680/Hentai_Girl_Division/,]
382920,RETSNOM,23.11,-66%,0.08,4.4,9,5,3.3,22.0,-4.41,-48.51,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-382920,https://store.steampowered.com/app/382920/RETSNOM/,]
46260,Star Wolves 3: Civil War,13.59,-80%,0.04,2.2,10,5,1.65,11.0,-4.24,-46.64,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-46260,https://store.steampowered.com/app/46260/Star_Wolves_3_Civil_War/,]
510620,THOTH,13.59,-80%,0.05,2.75,7,4,1.65,11.0,-4.24,-46.64,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-510620,https://store.steampowered.com/app/510620/THOTH/,]
518670,Intensive Exposure,13.59,-80%,0.05,2.75,8,4,1.65,11.0,-4.24,-46.64,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-518670,https://store.steampowered.com/app/518670/Intensive_Exposure/,]
259870,OMG Zombies!,13.59,-80%,0.05,2.75,8,4,1.65,11.0,-4.24,-46.64,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-259870,https://store.steampowered.com/app/259870/OMG_Zombies/,]
350810,Pixel Puzzles 2: Anime,13.59,-80%,0.05,2.75,8,4,1.65,11.0,-4.24,-46.64,,X,"lowest price is ARS$ 12,99 at -90%",17 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-350810,https://store.steampowered.com/app/350810/Pixel_Puzzles_2_Anime/,]
264730,Deadly 30,13.59,-80%,0.05,2.75,7,4,1.65,11.0,-4.24,-46.64,,X,Product is priced on par with lowest recorded price,17 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-264730,https://store.steampowered.com/app/264730/Deadly_30/,]
359340,Pixel Puzzles Mosaics,13.59,-80%,0.05,2.75,8,4,1.65,11.0,-4.24,-46.64,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-359340,https://store.steampowered.com/app/359340/Pixel_Puzzles_Mosaics/,]
263060,Blockstorm,13.59,-80%,0.05,2.75,7,4,1.65,11.0,-4.24,-46.64,,X,Product is priced on par with lowest recorded price,17 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-263060,https://store.steampowered.com/app/263060/Blockstorm/,]
344230,Pixel Puzzles 2: Birds,13.59,-80%,0.04,2.2,9,5,1.65,11.0,-4.24,-46.64,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-344230,https://store.steampowered.com/app/344230/Pixel_Puzzles_2_Birds/,]
438310,SCORE,13.59,-80%,0.05,2.75,7,4,1.65,11.0,-4.24,-46.64,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-438310,https://store.steampowered.com/app/438310/SCORE/,]
486120,Escape The Past,13.59,-80%,0.05,2.75,8,4,1.65,11.0,-4.24,-46.64,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-486120,https://store.steampowered.com/app/486120/Escape_The_Past/,]
271860,Super Killer Hornet: Resurrection,13.59,-80%,0.04,2.2,10,5,1.65,11.0,-4.24,-46.64,,X,"lowest price is ARS$ 10,19 at -85%",17 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-271860,https://store.steampowered.com/app/271860/Super_Killer_Hornet_Resurrection/,]
308000,Gold Rush! Classic,13.59,-66%,0.04,2.2,10,5,1.65,11.0,-4.24,-46.64,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-308000,https://store.steampowered.com/app/308000/Gold_Rush_Classic/,]
513340,Through Abandoned: The Forest,13.59,-66%,0.04,2.2,10,5,1.65,11.0,-4.24,-46.64,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-513340,https://store.steampowered.com/app/513340/Through_Abandoned_The_Forest/,]
335450,Curse of the Assassin,13.59,-80%,0.05,2.75,8,4,1.65,11.0,-4.24,-46.64,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-335450,https://store.steampowered.com/app/335450/Curse_of_the_Assassin/,]
496320,Running Gods,13.59,-80%,0.05,2.75,7,4,1.65,11.0,-4.24,-46.64,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-496320,https://store.steampowered.com/app/496320/Running_Gods/,]
340270,TIMEframe,12.63,-84%,0.06,3.3,5,3,1.48,9.89,-4.22,-46.41,,X,"lowest price is ARS$ 7,89 at -90%",17 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-340270,https://store.steampowered.com/app/340270/TIMEframe/,]
562600,Our Wonderful World,9.79,-30%,0.04,2.2,6,3,0.99,6.6,-4.18,-45.98,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-562600,https://store.steampowered.com/app/562600/Our_Wonderful_World/,]
